city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,1998/11/12,39,6.12,26.1,26.06,Autumn,345,Dec,12,1998
chic,1998/12/12,38,7.12,26.1,29.01,Autumn,346,Dec,12,1998
chic,12/13/1998,38,13.01,31.2,25.82,Autumn,347,Dec,12,1998
chic,12/14/1998,36,7.85,32.1,54.04,Autumn,348,Dec,12,1998
chic,12/15/1998,44,6.42,31.2,31.09,Autumn,349,Dec,12,1998
chic,12/16/1998,37,5.78,27.2,14.08,Autumn,350,Dec,12,1998
chic,12/17/1998,32,8.82,22.3,16,Autumn,351,Dec,12,1998
chic,12/18/1998,43,7.96,30.1,52.06,Autumn,352,Dec,12,1998
chic,12/19/1998,35,9.25,26.3,22.67,Autumn,353,Dec,12,1998
chic,12/20/1998,31,6.01,27.6,14.09,Autumn,354,Dec,12,1998
chic,12/21/1998,23,6.91,18.8,19.95,Autumn,355,Dec,12,1998
chic,12/22/1998,10,15.1,-1.9,24.85,Autumn,356,Dec,12,1998
chic,12/23/1998,17,9.27,5.7,28.91,Autumn,357,Dec,12,1998
chic,12/24/1998,19,10.64,4.8,24.04,Autumn,358,Dec,12,1998
chic,12/25/1998,25,13.89,11.1,19.38,Autumn,359,Dec,12,1998
chic,12/26/1998,26,11.76,12.3,36.1,Autumn,360,Dec,12,1998
chic,12/27/1998,36,9.76,24,34.11,Autumn,361,Dec,12,1998
chic,12/28/1998,29,5.78,23.3,33.06,Autumn,362,Dec,12,1998
chic,12/29/1998,22,12.53,18.4,25.01,Autumn,363,Dec,12,1998
chic,12/30/1998,7,9.39,-1.6,27.97,Autumn,364,Dec,12,1998
chic,12/31/1998,13,9.79,5.1,25.8,Autumn,365,Dec,12,1998
chic,1999/01/01,14,19.54,7.7,17.03,Winter,1,Jan,1,1999
chic,1999/02/01,22,28.62,21,NA,Winter,2,Jan,1,1999
chic,1999/03/01,16,21.31,8.4,17.98,Winter,3,Jan,1,1999
chic,1999/04/01,-2,11.43,-6.9,13.95,Winter,4,Jan,1,1999
chic,1999/05/01,1,8.99,-6.1,30.99,Winter,5,Jan,1,1999
chic,1999/06/01,12,9.09,9.8,25.12,Winter,6,Jan,1,1999
chic,1999/07/01,1,6.96,-6.7,36.87,Winter,7,Jan,1,1999
chic,1999/08/01,16,17.61,10.9,22.89,Winter,8,Jan,1,1999
chic,1999/09/01,4,12.82,-1.1,17.97,Winter,9,Jan,1,1999
chic,1999/10/01,6,19.15,-0.4,18.97,Winter,10,Jan,1,1999
chic,1999/11/01,5,10.17,0,30.91,Winter,11,Jan,1,1999
chic,1999/12/01,20,10.07,14.1,33.44,Winter,12,Jan,1,1999
chic,1/13/1999,20,30.69,15.4,1.88,Winter,13,Jan,1,1999
chic,1/14/1999,18,18.22,12.6,21.8,Winter,14,Jan,1,1999
chic,1/15/1999,23,6.83,20.2,38.58,Winter,15,Jan,1,1999
chic,1/16/1999,30,9.6,29.8,26.61,Winter,16,Jan,1,1999
chic,1/17/1999,28,8.01,31.3,32.7,Winter,17,Jan,1,1999
chic,1/18/1999,29,20.05,25.8,14.37,Winter,18,Jan,1,1999
chic,1/19/1999,27,9.72,20,28.7,Winter,19,Jan,1,1999
chic,1/20/1999,30,7.2,28.8,55.76,Winter,20,Jan,1,1999
chic,1/21/1999,37,7.53,32.6,54.76,Winter,21,Jan,1,1999
chic,1/22/1999,42,5.89,41.5,16.8,Winter,22,Jan,1,1999
chic,1/23/1999,39,8.24,35.3,5.82,Winter,23,Jan,1,1999
chic,1/24/1999,33,17.14,30,18.82,Winter,24,Jan,1,1999
chic,1/25/1999,28,10.57,24.6,12.75,Winter,25,Jan,1,1999
chic,1/26/1999,29,8.86,23.4,32.78,Winter,26,Jan,1,1999
chic,1/27/1999,42,11.26,34,48.61,Winter,27,Jan,1,1999
chic,1/28/1999,33,10.58,27.4,22.66,Winter,28,Jan,1,1999
chic,1/29/1999,33,12.5,25.6,27.56,Winter,29,Jan,1,1999
chic,1/30/1999,34,17.88,28,40.61,Winter,30,Jan,1,1999
chic,1/31/1999,36,23.13,27.5,20.57,Winter,31,Jan,1,1999
chic,1999/01/02,40,7.15,38.4,22.6,Winter,32,Feb,2,1999
chic,1999/02/02,38,7.98,32.4,5.46,Winter,33,Feb,2,1999
chic,1999/03/02,41,15.1,27.4,41.48,Winter,34,Feb,2,1999
chic,1999/04/02,31,17.08,21.1,16.5,Winter,35,Feb,2,1999
chic,1999/05/02,31,7.19,24.2,27.1,Winter,36,Feb,2,1999
chic,1999/06/02,40,12.1,30.4,18.45,Winter,37,Feb,2,1999
chic,1999/07/02,33,15.66,29.8,24.52,Winter,38,Feb,2,1999
chic,1999/08/02,37,7.85,36.2,31.51,Winter,39,Feb,2,1999
chic,1999/09/02,44,12.04,29.8,8.53,Winter,40,Feb,2,1999
chic,1999/10/02,44,12.57,27.2,49.52,Winter,41,Feb,2,1999
chic,1999/11/02,49,14.82,47.8,27.31,Winter,42,Feb,2,1999
chic,1999/12/02,23,23.95,13.1,12.54,Winter,43,Feb,2,1999
chic,2/13/1999,23,17.65,10.8,21.7,Winter,44,Feb,2,1999
chic,2/14/1999,34,15.68,21.9,35.71,Winter,45,Feb,2,1999
chic,2/15/1999,45,15.75,30.6,56.61,Winter,46,Feb,2,1999
chic,2/16/1999,39,10.13,32.1,29.66,Winter,47,Feb,2,1999
chic,2/17/1999,27,14.55,20.4,20.36,Winter,48,Feb,2,1999
chic,2/18/1999,29,13.58,21.8,29.66,Winter,49,Feb,2,1999
chic,2/19/1999,28,26.47,20.9,8.78,Winter,50,Feb,2,1999
chic,2/20/1999,25,25.26,17,6.76,Winter,51,Feb,2,1999
chic,2/21/1999,28,35.75,15.7,NA,Winter,52,Feb,2,1999
chic,2/22/1999,26,28.74,9.4,19.81,Winter,53,Feb,2,1999
chic,2/23/1999,29,15.68,14.9,36.99,Winter,54,Feb,2,1999
chic,2/24/1999,27,6.45,22.9,53.88,Winter,55,Feb,2,1999
chic,2/25/1999,33,9.97,26.5,28.88,Winter,56,Feb,2,1999
chic,2/26/1999,36,8.26,27.9,43.82,Winter,57,Feb,2,1999
chic,2/27/1999,43,6.45,39.2,32.97,Winter,58,Feb,2,1999
chic,2/28/1999,37,15.71,32.1,2,Winter,59,Feb,2,1999
chic,1999/01/03,38,24.64,25.3,22.47,Winter,60,Mar,3,1999
chic,1999/02/03,37,5.74,33.1,29.99,Winter,61,Mar,3,1999
chic,1999/03/03,31,21.3,18.7,4.92,Winter,62,Mar,3,1999
chic,1999/04/03,30,17.51,18.4,17.44,Winter,63,Mar,3,1999
chic,1999/05/03,35,16.59,28.7,29.94,Winter,64,Mar,3,1999
chic,1999/06/03,25,35.95,19.7,1.85,Winter,65,Mar,3,1999
chic,1999/07/03,21,38.57,14.4,18.6,Winter,66,Mar,3,1999
chic,1999/08/03,24,29.46,16.2,42.93,Winter,67,Mar,3,1999
chic,1999/09/03,29,26.71,26.4,11.92,Winter,68,Mar,3,1999
chic,1999/10/03,29,36.94,20.3,2.01,Winter,69,Mar,3,1999
chic,1999/11/03,28,24.06,20.4,13.23,Winter,70,Mar,3,1999
chic,1999/12/03,27,32.07,19.6,12.23,Winter,71,Mar,3,1999
chic,3/13/1999,28,33.9,18.1,23.48,Winter,72,Mar,3,1999
chic,3/14/1999,32,39.15,18.9,3.34,Winter,73,Mar,3,1999
chic,3/15/1999,31,15.54,19.2,36.49,Winter,74,Mar,3,1999
chic,3/16/1999,43,12.76,29.8,44.49,Winter,75,Mar,3,1999
chic,3/17/1999,50,27.02,40.7,29.45,Winter,76,Mar,3,1999
chic,3/18/1999,38,26.5,27.1,13.44,Winter,77,Mar,3,1999
chic,3/19/1999,36,21.99,23.7,21.88,Winter,78,Mar,3,1999
chic,3/20/1999,39,18.05,27.2,31.43,Winter,79,Mar,3,1999
chic,3/21/1999,38,31.75,23.2,5.47,Winter,80,Mar,3,1999
chic,3/22/1999,36,22.38,21.3,23.53,Winter,81,Mar,3,1999
chic,3/23/1999,38,13.43,21,40.41,Winter,82,Mar,3,1999
chic,3/24/1999,35,32.92,21.9,19.37,Winter,83,Mar,3,1999
chic,3/25/1999,32,30.22,23.3,22.74,Winter,84,Mar,3,1999
chic,3/26/1999,35,29.92,25.9,17.41,Winter,85,Mar,3,1999
chic,3/27/1999,41,21.32,26.3,35.51,Winter,86,Mar,3,1999
chic,3/28/1999,43,18,33.7,54.25,Winter,87,Mar,3,1999
chic,3/29/1999,48,15.83,24.5,24.12,Winter,88,Mar,3,1999
chic,3/30/1999,55,22.33,28.5,97.17,Winter,89,Mar,3,1999
chic,3/31/1999,60,28.36,41.3,64.19,Winter,90,Mar,3,1999
chic,1999/01/04,58,13.04,51.7,45.32,Spring,91,Apr,4,1999
chic,1999/02/04,64,12.43,54.6,45.28,Spring,92,Apr,4,1999
chic,1999/03/04,63,12.98,57.8,40.41,Spring,93,Apr,4,1999
chic,1999/04/04,56,20.54,47.3,14.13,Spring,94,Apr,4,1999
chic,1999/05/04,50,18.39,43.2,16.1,Spring,95,Apr,4,1999
chic,1999/06/04,53,21.26,42.4,18.56,Spring,96,Apr,4,1999
chic,1999/07/04,55,27.18,42.7,58.08,Spring,97,Apr,4,1999
chic,1999/08/04,55,28.83,43.7,35.03,Spring,98,Apr,4,1999
chic,1999/09/04,45,28.64,40,6.22,Spring,99,Apr,4,1999
chic,1999/10/04,47,30.94,35,12.42,Spring,100,Apr,4,1999
chic,1999/11/04,46,20.43,39.7,9.51,Spring,101,Apr,4,1999
chic,1999/12/04,45,22.31,32.1,26.32,Spring,102,Apr,4,1999
chic,4/13/1999,50,18.43,33.3,36.42,Spring,103,Apr,4,1999
chic,4/14/1999,49,25.7,26,62.4,Spring,104,Apr,4,1999
chic,4/15/1999,49,33.3,39.4,27.45,Spring,105,Apr,4,1999
chic,4/16/1999,44,23.66,37.3,6.55,Spring,106,Apr,4,1999
chic,4/17/1999,44,15.37,34,7.54,Spring,107,Apr,4,1999
chic,4/18/1999,42,10.94,37.1,29.12,Spring,108,Apr,4,1999
chic,4/19/1999,42,10.26,36.5,45.65,Spring,109,Apr,4,1999
chic,4/20/1999,45,20.16,39.4,43.59,Spring,110,Apr,4,1999
chic,4/21/1999,54,22.51,48,32.6,Spring,111,Apr,4,1999
chic,4/22/1999,48,9.72,47.2,31.47,Spring,112,Apr,4,1999
chic,4/23/1999,43,27.19,35.6,NA,Spring,113,Apr,4,1999
chic,4/24/1999,44,30.84,24.6,16.88,Spring,114,Apr,4,1999
chic,4/25/1999,48,30.58,30.5,19.71,Spring,115,Apr,4,1999
chic,4/26/1999,51,36.41,33.4,33.65,Spring,116,Apr,4,1999
chic,4/27/1999,50,26.48,41.5,29.45,Spring,117,Apr,4,1999
chic,4/28/1999,51,28.57,38.4,12.71,Spring,118,Apr,4,1999
chic,4/29/1999,52,32.84,32.7,15.52,Spring,119,Apr,4,1999
chic,4/30/1999,51,29.15,29,27.2,Spring,120,Apr,4,1999
chic,1999/01/05,56,29.71,30.5,28.23,Spring,121,May,5,1999
chic,1999/02/05,58,42.54,37.3,31.13,Spring,122,May,5,1999
chic,1999/03/05,64,38.04,42.8,51.16,Spring,123,May,5,1999
chic,1999/04/05,67,39.15,52.2,75.07,Spring,124,May,5,1999
chic,1999/05/05,70,32.83,57.2,74,Spring,125,May,5,1999
chic,1999/06/05,58,17.47,52.8,24.57,Spring,126,May,5,1999
chic,1999/07/05,56,19.58,46.9,31.61,Spring,127,May,5,1999
chic,1999/08/05,53,10.89,48.2,8.57,Spring,128,May,5,1999
chic,1999/09/05,51,16.29,42.7,7.45,Spring,129,May,5,1999
chic,1999/10/05,58,31.67,46.5,32.45,Spring,130,May,5,1999
chic,1999/11/05,67,31.84,52.1,63.43,Spring,131,May,5,1999
chic,1999/12/05,62,26.39,52.7,43.99,Spring,132,May,5,1999
chic,5/13/1999,51,26.17,41,16.43,Spring,133,May,5,1999
chic,5/14/1999,53,24.64,41.3,15.32,Spring,134,May,5,1999
chic,5/15/1999,60,20.21,54.8,49.21,Spring,135,May,5,1999
chic,5/16/1999,69,35.57,63.1,44.15,Spring,136,May,5,1999
chic,5/17/1999,69,26.73,62.6,31.13,Spring,137,May,5,1999
chic,5/18/1999,61,20.02,52.3,17.58,Spring,138,May,5,1999
chic,5/19/1999,61,19.22,44.8,25.16,Spring,139,May,5,1999
chic,5/20/1999,64,34.41,49.1,51.04,Spring,140,May,5,1999
chic,5/21/1999,66,44.7,56.8,64.95,Spring,141,May,5,1999
chic,5/22/1999,59,32.95,52.8,8.95,Spring,142,May,5,1999
chic,5/23/1999,60,16.03,50.7,18.91,Spring,143,May,5,1999
chic,5/24/1999,51,15.48,40.7,16.09,Spring,144,May,5,1999
chic,5/25/1999,56,24.19,38.7,33.92,Spring,145,May,5,1999
chic,5/26/1999,60,21.52,40.4,19.97,Spring,146,May,5,1999
chic,5/27/1999,64,23.51,41.3,57.03,Spring,147,May,5,1999
chic,5/28/1999,75,27.49,53.8,43.02,Spring,148,May,5,1999
chic,5/29/1999,76,45.51,54.4,46.15,Spring,149,May,5,1999
chic,5/30/1999,70,49.14,56,52.65,Spring,150,May,5,1999
chic,5/31/1999,73,27.12,63.4,35.37,Spring,151,May,5,1999
chic,1999/01/06,65,15.87,59.7,32.4,Spring,152,Jun,6,1999
chic,1999/02/06,64,12.71,57.7,11.45,Spring,153,Jun,6,1999
chic,1999/03/06,58,20.5,47.7,14.27,Spring,154,Jun,6,1999
chic,1999/04/06,64,30.96,56.6,31.23,Spring,155,Jun,6,1999
chic,1999/05/06,75,27.16,68,30.48,Spring,156,Jun,6,1999
chic,1999/06/06,80,29.72,69.9,49.32,Spring,157,Jun,6,1999
chic,1999/07/06,81,33.47,63.8,31.32,Spring,158,Jun,6,1999
chic,1999/08/06,80,36.23,63.2,36.23,Spring,159,Jun,6,1999
chic,1999/09/06,79,25.03,63.2,48.15,Spring,160,Jun,6,1999
chic,1999/10/06,79,26.22,66.7,57.07,Spring,161,Jun,6,1999
chic,1999/11/06,78,30.26,67.5,46.47,Spring,162,Jun,6,1999
chic,1999/12/06,75,37.82,68.2,39.09,Spring,163,Jun,6,1999
chic,6/13/1999,65,25.6,63.5,17.12,Spring,164,Jun,6,1999
chic,6/14/1999,66,23.25,55,10.06,Spring,165,Jun,6,1999
chic,6/15/1999,58,24.01,37.9,5.18,Spring,166,Jun,6,1999
chic,6/16/1999,61,26.57,44.7,17.21,Spring,167,Jun,6,1999
chic,6/17/1999,57,23.74,42.9,16.52,Spring,168,Jun,6,1999
chic,6/18/1999,59,25.41,47.6,32.23,Spring,169,Jun,6,1999
chic,6/19/1999,68,36.61,49.9,25.31,Spring,170,Jun,6,1999
chic,6/20/1999,67,52.13,54.4,34.26,Spring,171,Jun,6,1999
chic,6/21/1999,72,50.35,59.8,62.25,Spring,172,Jun,6,1999
chic,6/22/1999,74,31.72,66.2,79.24,Spring,173,Jun,6,1999
chic,6/23/1999,76,42.23,67.3,61.18,Spring,174,Jun,6,1999
chic,6/24/1999,76,25.03,65.9,26.22,Spring,175,Jun,6,1999
chic,6/25/1999,75,28.68,58.2,43.2,Spring,176,Jun,6,1999
chic,6/26/1999,76,33.65,66.2,40.13,Spring,177,Jun,6,1999
chic,6/27/1999,78,38.26,70.6,41.2,Spring,178,Jun,6,1999
chic,6/28/1999,77,28.14,69.2,51.23,Spring,179,Jun,6,1999
chic,6/29/1999,66,21.56,51.1,22.62,Spring,180,Jun,6,1999
chic,6/30/1999,68,26.09,54.7,30.28,Spring,181,Jun,6,1999
chic,1999/01/07,74,23.85,64.3,28.34,Summer,182,Jul,7,1999
chic,1999/02/07,77,26.2,67.3,30.33,Summer,183,Jul,7,1999
chic,1999/03/07,84,27.04,76.2,63.34,Summer,184,Jul,7,1999
chic,1999/04/07,86,27.49,74.1,41.3,Summer,185,Jul,7,1999
chic,1999/05/07,87,31.31,74.4,33.77,Summer,186,Jul,7,1999
chic,1999/06/07,79,25.2,62.7,25.34,Summer,187,Jul,7,1999
chic,1999/07/07,75,26.73,53.7,23.36,Summer,188,Jul,7,1999
chic,1999/08/07,76,35.53,60.4,71.36,Summer,189,Jul,7,1999
chic,1999/09/07,76,32.11,65,30.34,Summer,190,Jul,7,1999
chic,1999/10/07,64,21.48,51.5,7.33,Summer,191,Jul,7,1999
chic,1999/11/07,67,19.31,50.3,24.79,Summer,192,Jul,7,1999
chic,1999/12/07,68,22.93,50.8,44.33,Summer,193,Jul,7,1999
chic,7/13/1999,70,30.74,55.7,72.38,Summer,194,Jul,7,1999
chic,7/14/1999,74,42.5,59.2,95.41,Summer,195,Jul,7,1999
chic,7/15/1999,78,49.01,62.8,84.35,Summer,196,Jul,7,1999
chic,7/16/1999,82,43.07,68.3,109.32,Summer,197,Jul,7,1999
chic,7/17/1999,75,23.91,70.6,32.93,Summer,198,Jul,7,1999
chic,7/18/1999,77,29.78,66.6,28.36,Summer,199,Jul,7,1999
chic,7/19/1999,79,24.45,70.1,35.39,Summer,200,Jul,7,1999
chic,7/20/1999,76,27.11,70.4,28.49,Summer,201,Jul,7,1999
chic,7/21/1999,83,26.82,72.1,36.49,Summer,202,Jul,7,1999
chic,7/22/1999,82,25.54,73.4,31.6,Summer,203,Jul,7,1999
chic,7/23/1999,83,22.97,72.8,35.45,Summer,204,Jul,7,1999
chic,7/24/1999,82,31.59,73.2,17.58,Summer,205,Jul,7,1999
chic,7/25/1999,85,35.95,70.6,19.55,Summer,206,Jul,7,1999
chic,7/26/1999,80,20.99,69.5,49.59,Summer,207,Jul,7,1999
chic,7/27/1999,79,23.73,68.3,26.57,Summer,208,Jul,7,1999
chic,7/28/1999,82,30.43,71.8,34.59,Summer,209,Jul,7,1999
chic,7/29/1999,83,27.57,76.6,45.56,Summer,210,Jul,7,1999
chic,7/30/1999,90,30.94,77.1,63.57,Summer,211,Jul,7,1999
chic,7/31/1999,83,34.5,71.4,29.57,Summer,212,Jul,7,1999
chic,1999/01/08,74,23.91,60.1,8.56,Summer,213,Aug,8,1999
chic,1999/02/08,71,16.01,56.3,11.55,Summer,214,Aug,8,1999
chic,1999/03/08,71,21.19,59,28.54,Summer,215,Aug,8,1999
chic,1999/04/08,76,21.25,58.3,32.91,Summer,216,Aug,8,1999
chic,1999/05/08,73,18.77,55.6,19.5,Summer,217,Aug,8,1999
chic,1999/06/08,76,26.15,62,46.51,Summer,218,Aug,8,1999
chic,1999/07/08,72,19.68,67.7,39.56,Summer,219,Aug,8,1999
chic,1999/08/08,66,23.71,57,4.52,Summer,220,Aug,8,1999
chic,1999/09/08,66,20.24,56.2,29.54,Summer,221,Aug,8,1999
chic,1999/10/08,78,29.45,63.8,32.28,Summer,222,Aug,8,1999
chic,1999/11/08,75,16.09,61.1,38.42,Summer,223,Aug,8,1999
chic,1999/12/08,70,13.11,65.9,30.42,Summer,224,Aug,8,1999
chic,8/13/1999,72,20.44,65.6,30.56,Summer,225,Aug,8,1999
chic,8/14/1999,64,21.08,52.7,4.53,Summer,226,Aug,8,1999
chic,8/15/1999,66,17.9,54.4,13.49,Summer,227,Aug,8,1999
chic,8/16/1999,73,26.92,57.9,36.85,Summer,228,Aug,8,1999
chic,8/17/1999,75,26.35,60.6,33.62,Summer,229,Aug,8,1999
chic,8/18/1999,67,5.04,62.7,36.64,Summer,230,Aug,8,1999
chic,8/19/1999,68,22.01,62.3,14.57,Summer,231,Aug,8,1999
chic,8/20/1999,67,21.74,57.2,16.61,Summer,232,Aug,8,1999
chic,8/21/1999,65,17.01,57.4,27.61,Summer,233,Aug,8,1999
chic,8/22/1999,67,21.07,57.1,32.12,Summer,234,Aug,8,1999
chic,8/23/1999,72,19.64,64.2,39.43,Summer,235,Aug,8,1999
chic,8/24/1999,71,27.24,67.1,32.33,Summer,236,Aug,8,1999
chic,8/25/1999,70,31.18,66.1,21.18,Summer,237,Aug,8,1999
chic,8/26/1999,72,24.28,64.6,31.24,Summer,238,Aug,8,1999
chic,8/27/1999,74,22.64,66.1,60.15,Summer,239,Aug,8,1999
chic,8/28/1999,80,29.83,69.7,58.61,Summer,240,Aug,8,1999
chic,8/29/1999,69,28.76,56,12.26,Summer,241,Aug,8,1999
chic,8/30/1999,62,23.46,51.8,16.19,Summer,242,Aug,8,1999
chic,8/31/1999,65,23,54.4,31.1,Summer,243,Aug,8,1999
chic,1999/01/09,70,34.71,57.3,78.14,Summer,244,Sep,9,1999
chic,1999/02/09,74,38.78,62.1,98.13,Summer,245,Sep,9,1999
chic,1999/03/09,76,47.02,61.5,76.94,Summer,246,Sep,9,1999
chic,1999/04/09,79,54.47,61.6,63.1,Summer,247,Sep,9,1999
chic,1999/05/09,77,53.22,63.5,56.05,Summer,248,Sep,9,1999
chic,1999/06/09,66,24.29,54.9,10.91,Summer,249,Sep,9,1999
chic,1999/07/09,65,14.29,55.2,24.89,Summer,250,Sep,9,1999
chic,1999/08/09,71,17.32,54.2,35.68,Summer,251,Sep,9,1999
chic,1999/09/09,62,11.82,46.6,39.45,Summer,252,Sep,9,1999
chic,1999/10/09,62,13.13,45.2,48.65,Summer,253,Sep,9,1999
chic,1999/11/09,64,19.56,48.7,40.68,Summer,254,Sep,9,1999
chic,1999/12/09,68,23.81,58.9,27.68,Summer,255,Sep,9,1999
chic,9/13/1999,59,6.25,49.9,11.56,Summer,256,Sep,9,1999
chic,9/14/1999,59,8.62,44.4,17.55,Summer,257,Sep,9,1999
chic,9/15/1999,55,9.03,46.2,26.11,Summer,258,Sep,9,1999
chic,9/16/1999,59,12.52,47.8,19.65,Summer,259,Sep,9,1999
chic,9/17/1999,59,13.72,48.1,21.66,Summer,260,Sep,9,1999
chic,9/18/1999,62,18.68,49,50.65,Summer,261,Sep,9,1999
chic,9/19/1999,64,29.36,53.5,49.68,Summer,262,Sep,9,1999
chic,9/20/1999,58,11.99,45.9,9.66,Summer,263,Sep,9,1999
chic,9/21/1999,51,14.57,44.6,13.7,Summer,264,Sep,9,1999
chic,9/22/1999,57,12.02,39.8,23.56,Summer,265,Sep,9,1999
chic,9/23/1999,66,22.43,46.3,48.43,Summer,266,Sep,9,1999
chic,9/24/1999,57,19.72,47.1,5.37,Summer,267,Sep,9,1999
chic,9/25/1999,62,25.48,48.4,36.37,Summer,268,Sep,9,1999
chic,9/26/1999,72,43.63,49.3,91.39,Summer,269,Sep,9,1999
chic,9/27/1999,66,35.49,58.7,25.87,Summer,270,Sep,9,1999
chic,9/28/1999,58,16.36,56.7,8.56,Summer,271,Sep,9,1999
chic,9/29/1999,56,11.23,43.7,3.77,Summer,272,Sep,9,1999
chic,9/30/1999,56,13.01,38.9,29,Summer,273,Sep,9,1999
chic,1999/01/10,51,7.91,35,23.95,Autumn,274,Oct,10,1999
chic,1999/02/10,46,9.36,40.8,15.94,Autumn,275,Oct,10,1999
chic,1999/03/10,44,15.06,40.2,17.56,Autumn,276,Oct,10,1999
chic,1999/04/10,47,15.55,38,14.9,Autumn,277,Oct,10,1999
chic,1999/05/10,51,8.45,36.8,39.91,Autumn,278,Oct,10,1999
chic,1999/06/10,52,17.83,41.8,24.75,Autumn,279,Oct,10,1999
chic,1999/07/10,59,13.74,42.4,29.72,Autumn,280,Oct,10,1999
chic,1999/08/10,61,13.53,54.1,62.75,Autumn,281,Oct,10,1999
chic,1999/09/10,59,4.54,57.6,50.75,Autumn,282,Oct,10,1999
chic,1999/10/10,66,22.03,58,23.68,Autumn,283,Oct,10,1999
chic,1999/11/10,55,14.5,46.1,28.64,Autumn,284,Oct,10,1999
chic,1999/12/10,62,19.52,47.2,81.65,Autumn,285,Oct,10,1999
chic,10/13/1999,56,13.72,44,27.69,Autumn,286,Oct,10,1999
chic,10/14/1999,48,10.07,34.8,31.73,Autumn,287,Oct,10,1999
chic,10/15/1999,64,23.25,46.3,47.29,Autumn,288,Oct,10,1999
chic,10/16/1999,58,21.46,54.2,53.39,Autumn,289,Oct,10,1999
chic,10/17/1999,45,13.9,33.8,1.36,Autumn,290,Oct,10,1999
chic,10/18/1999,44,4.39,34.4,20.38,Autumn,291,Oct,10,1999
chic,10/19/1999,50,8.29,33.5,47.41,Autumn,292,Oct,10,1999
chic,10/20/1999,44,6.11,30.7,30.39,Autumn,293,Oct,10,1999
chic,10/21/1999,52,9.53,36.3,39.38,Autumn,294,Oct,10,1999
chic,10/22/1999,51,18.54,26.6,22.5,Autumn,295,Oct,10,1999
chic,10/23/1999,43,19.39,25.7,6.47,Autumn,296,Oct,10,1999
chic,10/24/1999,40,13.15,22.1,5.42,Autumn,297,Oct,10,1999
chic,10/25/1999,50,12.17,28.1,59.44,Autumn,298,Oct,10,1999
chic,10/26/1999,53,10.99,29.4,51.5,Autumn,299,Oct,10,1999
chic,10/27/1999,48,9.04,37,41.51,Autumn,300,Oct,10,1999
chic,10/28/1999,64,13.74,43.3,83.28,Autumn,301,Oct,10,1999
chic,10/29/1999,62,25.03,47,93.15,Autumn,302,Oct,10,1999
chic,10/30/1999,66,36.84,50.7,88.17,Autumn,303,Oct,10,1999
chic,10/31/1999,58,14.9,49.3,42.19,Autumn,304,Oct,10,1999
chic,1999/01/11,59,15.21,46.9,59.14,Autumn,305,Nov,11,1999
chic,1999/02/11,42,19.03,22.6,21.79,Autumn,306,Nov,11,1999
chic,1999/03/11,37,15.58,17.7,26.24,Autumn,307,Nov,11,1999
chic,1999/04/11,46,12.92,24.2,120.23,Autumn,308,Nov,11,1999
chic,1999/05/11,55,14.5,34.3,51.13,Autumn,309,Nov,11,1999
chic,1999/06/11,45,14.7,20.3,30.05,Autumn,310,Nov,11,1999
chic,1999/07/11,44,20.24,32.3,41.98,Autumn,311,Nov,11,1999
chic,1999/08/11,55,10.04,41,46.49,Autumn,312,Nov,11,1999
chic,1999/09/11,67,23.38,48.5,55.78,Autumn,313,Nov,11,1999
chic,1999/10/11,58,24.53,46.7,50.91,Autumn,314,Nov,11,1999
chic,1999/11/11,44,21.41,38,14.76,Autumn,315,Nov,11,1999
chic,1999/12/11,47,7.47,41.2,67.67,Autumn,316,Nov,11,1999
chic,11/13/1999,54,15.47,43.8,82.67,Autumn,317,Nov,11,1999
chic,11/14/1999,45,22.98,30.5,24.65,Autumn,318,Nov,11,1999
chic,11/15/1999,41,10,26.3,14.8,Autumn,319,Nov,11,1999
chic,11/16/1999,38,17.24,29.3,12.77,Autumn,320,Nov,11,1999
chic,11/17/1999,40,11.75,25,27.86,Autumn,321,Nov,11,1999
chic,11/18/1999,58,18.06,36.2,85.86,Autumn,322,Nov,11,1999
chic,11/19/1999,49,16.22,37.7,75.01,Autumn,323,Nov,11,1999
chic,11/20/1999,39,4.95,35.2,38.48,Autumn,324,Nov,11,1999
chic,11/21/1999,42,5.34,42,46.09,Autumn,325,Nov,11,1999
chic,11/22/1999,54,9.17,46,52.96,Autumn,326,Nov,11,1999
chic,11/23/1999,52,11.32,50,33.06,Autumn,327,Nov,11,1999
chic,11/24/1999,40,10.07,30.7,14.25,Autumn,328,Nov,11,1999
chic,11/25/1999,36,9.69,27.8,25.16,Autumn,329,Nov,11,1999
chic,11/26/1999,37,10.55,32.2,30.18,Autumn,330,Nov,11,1999
chic,11/27/1999,41,10.17,30.1,10.17,Autumn,331,Nov,11,1999
chic,11/28/1999,34,10.61,25,6.29,Autumn,332,Nov,11,1999
chic,11/29/1999,32,10.91,19.9,12.23,Autumn,333,Nov,11,1999
chic,11/30/1999,30,8.23,15.3,20.28,Autumn,334,Nov,11,1999
chic,1999/01/12,36,8.77,20.8,46.23,Autumn,335,Dec,12,1999
chic,1999/02/12,50,10.41,32.9,32.78,Autumn,336,Dec,12,1999
chic,1999/03/12,53,12.6,48,58.08,Autumn,337,Dec,12,1999
chic,1999/04/12,49,6.4,48.5,50.14,Autumn,338,Dec,12,1999
